region,suburb,quarter,median_rent,rent_growth,lag_median_rent,bond_count,lag_bond_count,log_bond_count,lag_log_bond_count
Southern Melbourne,Cheltenham,2021Q1,460,-2.127659574468088,470.0,1756,1751.0,7.471363088187097,7.468513271496337
Southern Melbourne,Cheltenham,2021Q2,460,0.0,460.0,1816,1756.0,7.504942068396171,7.471363088187097
Southern Melbourne,Cheltenham,2021Q3,460,0.0,460.0,1863,1816.0,7.530479995245536,7.504942068396171
Southern Melbourne,Cheltenham,2021Q4,470,2.1739130434782705,460.0,1908,1863.0,7.554334823725748,7.530479995245536
Southern Melbourne,Cheltenham,2022Q1,480,2.127659574468077,470.0,1900,1908.0,7.550135342488429,7.554334823725748
Southern Melbourne,Cheltenham,2022Q2,485,1.041666666666674,480.0,1876,1900.0,7.537430036586509,7.550135342488429
Southern Melbourne,Cheltenham,2022Q3,495,2.0618556701030855,485.0,1894,1876.0,7.546974117516527,7.537430036586509
Southern Melbourne,Cheltenham,2022Q4,495,0.0,495.0,1846,1894.0,7.52131798019924,7.546974117516527
Southern Melbourne,Cheltenham,2023Q1,500,1.0101010101010166,495.0,1863,1846.0,7.530479995245536,7.52131798019924
Southern Melbourne,Cheltenham,2023Q2,510,2.0000000000000018,500.0,1826,1863.0,7.510430556378006,7.530479995245536
Southern Melbourne,Cheltenham,2023Q3,525,2.941176470588225,510.0,1755,1826.0,7.470793774195062,7.510430556378006
Southern Melbourne,Cheltenham,2023Q4,550,4.761904761904767,525.0,1693,1755.0,7.434847875211999,7.470793774195062
Southern Melbourne,Cheltenham,2024Q1,575,4.545454545454541,550.0,1564,1693.0,7.355641102974253,7.434847875211999
Southern Melbourne,Cheltenham,2024Q2,590,2.60869565217392,575.0,1531,1564.0,7.3343293503005365,7.355641102974253
Southern Melbourne,Cheltenham,2024Q3,600,1.6949152542372836,590.0,1534,1531.0,7.336285660021297,7.3343293503005365
Southern Melbourne,Cheltenham,2024Q4,600,0.0,600.0,1571,1534.0,7.360103972989152,7.336285660021297
Southern Melbourne,Cheltenham,2025Q1,620,3.3333333333333437,600.0,1641,1571.0,7.403670290012373,7.360103972989152
Southern Melbourne,Cheltenham,2025Q2,620,0.0,620.0,1642,1641.0,7.404279118037268,7.403670290012373
Southern Melbourne,Cheltenham,2025Q3,635,2.4193548387096753,620.0,1642,1642.0,7.404279118037268,7.404279118037268
Inner Eastern Melbourne,Clayton,2018Q1,410,,,1853,,7.5251007461258,
Inner Eastern Melbourne,Clayton,2018Q2,410,0.0,410.0,1843,1853.0,7.519692404116539,7.5251007461258
Inner Eastern Melbourne,Clayton,2018Q3,410,0.0,410.0,1834,1843.0,7.51479976048867,7.519692404116539
Inner Eastern Melbourne,Clayton,2018Q4,420,2.4390243902439046,410.0,1817,1834.0,7.505492274737424,7.51479976048867
Inner Eastern Melbourne,Clayton,2019Q1,420,0.0,420.0,1874,1817.0,7.536363938404511,7.505492274737424
Inner Eastern Melbourne,Clayton,2019Q2,420,0.0,420.0,1951,1874.0,7.5766097669730375,7.536363938404511
Inner Eastern Melbourne,Clayton,2019Q3,420,0.0,420.0,1980,1951.0,7.591357046698551,7.5766097669730375
Inner Eastern Melbourne,Clayton,2019Q4,420,0.0,420.0,1985,1980.0,7.593877844605118,7.591357046698551
Inner Eastern Melbourne,Clayton,2020Q1,430,2.3809523809523725,420.0,2056,1985.0,7.6290038896529575,7.593877844605118
Inner Eastern Melbourne,Clayton,2020Q2,430,0.0,430.0,2061,2056.0,7.631431664576906,7.6290038896529575
Inner Eastern Melbourne,Clayton,2020Q3,420,-2.3255813953488413,430.0,2139,2061.0,7.668561108015897,7.631431664576906
Inner Eastern Melbourne,Clayton,2020Q4,420,0.0,420.0,2414,2139.0,7.789454566086673,7.668561108015897
Inner Eastern Melbourne,Clayton,2021Q1,400,-4.761904761904767,420.0,2423,2414.0,7.793174347189205,7.789454566086673
Inner Eastern Melbourne,Clayton,2021Q2,400,0.0,400.0,2707,2423.0,7.903965634032166,7.793174347189205
Inner Eastern Melbourne,Clayton,2021Q3,400,0.0,400.0,2738,2707.0,7.915348169263078,7.903965634032166
Inner Eastern Melbourne,Clayton,2021Q4,400,0.0,400.0,2741,2738.0,7.91644286012226,7.915348169263078
Inner Eastern Melbourne,Clayton,2022Q1,400,0.0,400.0,2814,2741.0,7.942717540573791,7.91644286012226
Inner Eastern Melbourne,Clayton,2022Q2,415,3.750000000000009,400.0,2712,2814.0,7.905810312658931,7.942717540573791
Inner Eastern Melbourne,Clayton,2022Q3,430,3.6144578313253017,415.0,2727,2712.0,7.911324018963353,7.905810312658931
Inner Eastern Melbourne,Clayton,2022Q4,445,3.488372093023262,430.0,2601,2727.0,7.86403565907245,7.911324018963353
Inner Eastern Melbourne,Clayton,2023Q1,450,1.1235955056179803,445.0,2381,2601.0,7.775695749915245,7.86403565907245
Inner Eastern Melbourne,Clayton,2023Q2,480,6.666666666666665,450.0,2227,2381.0,7.708859601047175,7.775695749915245
Inner Eastern Melbourne,Clayton,2023Q3,500,4.166666666666674,480.0,2109,2227.0,7.6544432264701125,7.708859601047175
Inner Eastern Melbourne,Clayton,2023Q4,520,4.0000000000000036,500.0,2018,2109.0,7.610357618312838,7.6544432264701125
Inner Eastern Melbourne,Clayton,2024Q1,550,5.769230769230771,520.0,1987,2018.0,7.59488438721652,7.610357618312838
Inner Eastern Melbourne,Clayton,2024Q2,570,3.6363636363636376,550.0,1949,1987.0,7.575584651557793,7.59488438721652
Inner Eastern Melbourne,Clayton,2024Q3,590,3.5087719298245723,570.0,1964,1949.0,7.583247524303362,7.575584651557793
Inner Eastern Melbourne,Clayton,2024Q4,595,0.8474576271186418,590.0,1984,1964.0,7.59337419312129,7.583247524303362
Inner Eastern Melbourne,Clayton,2025Q1,600,0.8403361344537785,595.0,2111,1984.0,7.655390644826152,7.59337419312129
Inner Eastern Melbourne,Clayton,2025Q2,600,0.0,600.0,2132,2111.0,7.665284718471351,7.655390644826152
Inner Eastern Melbourne,Clayton,2025Q3,600,0.0,600.0,2178,2132.0,7.68662133494462,7.665284718471351
North Western Melbourne,Coburg-Pascoe Vale South,2018Q1,430,,,1460,,7.2868764117507,
North Western Melbourne,Coburg-Pascoe Vale South,2018Q2,440,2.3255813953488413,430.0,1385,1460.0,7.234177179749849,7.2868764117507
North Western Melbourne,Coburg-Pascoe Vale South,2018Q3,445,1.1363636363636465,440.0,1405,1385.0,7.2485040723706105,7.234177179749849
North Western Melbourne,Coburg-Pascoe Vale South,2018Q4,450,1.1235955056179803,445.0,1469,1405.0,7.293017679772782,7.2485040723706105
North Western Melbourne,Coburg-Pascoe Vale South,2019Q1,450,0.0,450.0,1461,1469.0,7.2875606403097235,7.293017679772782
North Western Melbourne,Coburg-Pascoe Vale South,2019Q2,450,0.0,450.0,1446,1461.0,7.277247726631484,7.2875606403097235
North Western Melbourne,Coburg-Pascoe Vale South,2019Q3,450,0.0,450.0,1410,1446.0,7.252053951852814,7.277247726631484
North Western Melbourne,Coburg-Pascoe Vale South,2019Q4,450,0.0,450.0,1372,1410.0,7.224753405767971,7.252053951852814
North Western Melbourne,Coburg-Pascoe Vale South,2020Q1,450,0.0,450.0,1364,1372.0,7.21890970761906,7.224753405767971
North Western Melbourne,Coburg-Pascoe Vale South,2020Q2,450,0.0,450.0,1367,1364.0,7.221105098182496,7.21890970761906
North Western Melbourne,Coburg-Pascoe Vale South,2020Q3,450,0.0,450.0,1299,1367.0,7.170119543449628,7.221105098182496
North Western Melbourne,Coburg-Pascoe Vale South,2020Q4,460,2.2222222222222143,450.0,1305,1299.0,7.174724309836376,7.170119543449628
North Western Melbourne,Coburg-Pascoe Vale South,2021Q1,460,0.0,460.0,1352,1305.0,7.210079628170788,7.174724309836376
North Western Melbourne,Coburg-Pascoe Vale South,2021Q2,450,-2.1739130434782594,460.0,1388,1352.0,7.236339342754344,7.210079628170788
North Western Melbourne,Coburg-Pascoe Vale South,2021Q3,450,0.0,450.0,1467,1388.0,7.291656209174461,7.236339342754344
North Western Melbourne,Coburg-Pascoe Vale South,2021Q4,440,-2.2222222222222254,450.0,1593,1467.0,7.374001859350161,7.291656209174461
North Western Melbourne,Coburg-Pascoe Vale South,2022Q1,430,-2.2727272727272707,440.0,1586,1593.0,7.369600720526409,7.374001859350161
North Western Melbourne,Coburg-Pascoe Vale South,2022Q2,440,2.3255813953488413,430.0,1630,1586.0,7.396948602621014,7.369600720526409
North Western Melbourne,Coburg-Pascoe Vale South,2022Q3,450,2.2727272727272707,440.0,1710,1630.0,7.444833273892193,7.396948602621014
North Western Melbourne,Coburg-Pascoe Vale South,2022Q4,450,0.0,450.0,1604,1710.0,7.380879035564116,7.444833273892193
North Western Melbourne,Coburg-Pascoe Vale South,2023Q1,475,5.555555555555558,450.0,1501,1604.0,7.31455283232408,7.380879035564116
North Western Melbourne,Coburg-Pascoe Vale South,2023Q2,490,3.157894736842115,475.0,1391,1501.0,7.238496840894365,7.31455283232408
North Western Melbourne,Coburg-Pascoe Vale South,2023Q3,500,2.0408163265306145,490.0,1274,1391.0,7.150701457592526,7.238496840894365
North Western Melbourne,Coburg-Pascoe Vale South,2023Q4,530,6.000000000000005,500.0,1177,1274.0,7.071573364211532,7.150701457592526
North Western Melbourne,Coburg-Pascoe Vale South,2024Q1,550,3.7735849056603765,530.0,1147,1177.0,7.045776576879511,7.071573364211532
North Western Melbourne,Coburg-Pascoe Vale South,2024Q2,560,1.8181818181818077,550.0,1162,1147.0,7.0587581525186645,7.045776576879511
North Western Melbourne,Coburg-Pascoe Vale South,2024Q3,565,0.8928571428571397,560.0,1135,1162.0,7.035268599281097,7.0587581525186645
North Western Melbourne,Coburg-Pascoe Vale South,2024Q4,580,2.6548672566371723,565.0,1175,1135.0,7.069874128458572,7.035268599281097
North Western Melbourne,Coburg-Pascoe Vale South,2025Q1,580,0.0,580.0,1204,1175.0,7.094234845924755,7.069874128458572
North Western Melbourne,Coburg-Pascoe Vale South,2025Q2,580,0.0,580.0,1216,1204.0,7.104144092987527,7.094234845924755
North Western Melbourne,Coburg-Pascoe Vale South,2025Q3,600,3.4482758620689724,580.0,1243,1216.0,7.126087273299125,7.104144092987527
Inner Melbourne,Collingwood-Abbotsford,2018Q1,480,,,1810,,7.501634457883413,
Inner Melbourne,Collingwood-Abbotsford,2018Q2,480,0.0,480.0,1814,1810.0,7.503840746698951,7.501634457883413
Inner Melbourne,Collingwood-Abbotsford,2018Q3,480,0.0,480.0,1836,1814.0,7.515889085215125,7.503840746698951
Inner Melbourne,Collingwood-Abbotsford,2018Q4,490,2.083333333333326,480.0,1830,1836.0,7.5126175446745105,7.515889085215125
Inner Melbourne,Collingwood-Abbotsford,2019Q1,495,1.0204081632652962,490.0,1861,1830.0,7.529406457837013,7.5126175446745105
Inner Melbourne,Collingwood-Abbotsford,2019Q2,500,1.0101010101010166,495.0,1852,1861.0,7.52456122628536,7.529406457837013
Inner Melbourne,Collingwood-Abbotsford,2019Q3,500,0.0,500.0,1868,1852.0,7.533158807455563,7.52456122628536
Inner Melbourne,Collingwood-Abbotsford,2019Q4,500,0.0,500.0,1983,1868.0,7.592870287844818,7.533158807455563
Inner Melbourne,Collingwood-Abbotsford,2020Q1,500,0.0,500.0,1907,1983.0,7.553810852008231,7.592870287844818
Inner Melbourne,Collingwood-Abbotsford,2020Q2,495,-1.0000000000000009,500.0,1959,1907.0,7.580699752224563,7.553810852008231
Inner Melbourne,Collingwood-Abbotsford,2020Q3,480,-3.0303030303030276,495.0,1953,1959.0,7.577633832602728,7.580699752224563
Inner Melbourne,Collingwood-Abbotsford,2020Q4,460,-4.1666666666666625,480.0,2052,1953.0,7.627057417018934,7.577633832602728
Inner Melbourne,Collingwood-Abbotsford,2021Q1,450,-2.1739130434782594,460.0,2306,2052.0,7.7437032581737535,7.627057417018934
Inner Melbourne,Collingwood-Abbotsford,2021Q2,430,-4.444444444444439,450.0,2474,2306.0,7.813995675002791,7.7437032581737535
Inner Melbourne,Collingwood-Abbotsford,2021Q3,430,0.0,430.0,2527,2474.0,7.8351837552667485,7.813995675002791
Inner Melbourne,Collingwood-Abbotsford,2021Q4,430,0.0,430.0,2476,2527.0,7.814803429489359,7.8351837552667485
Inner Melbourne,Collingwood-Abbotsford,2022Q1,432,0.46511627906977715,430.0,2316,2476.0,7.748028524432376,7.814803429489359
Inner Melbourne,Collingwood-Abbotsford,2022Q2,460,6.481481481481488,432.0,2263,2316.0,7.724888439323074,7.748028524432376
Inner Melbourne,Collingwood-Abbotsford,2022Q3,480,4.347826086956519,460.0,2474,2263.0,7.813995675002791,7.724888439323074
Inner Melbourne,Collingwood-Abbotsford,2022Q4,500,4.166666666666674,480.0,2327,2474.0,7.752764808851328,7.813995675002791
Inner Melbourne,Collingwood-Abbotsford,2023Q1,520,4.0000000000000036,500.0,2158,2327.0,7.677400430514807,7.752764808851328
Inner Melbourne,Collingwood-Abbotsford,2023Q2,530,1.9230769230769162,520.0,2017,2158.0,7.609862200913554,7.677400430514807
Inner Melbourne,Collingwood-Abbotsford,2023Q3,550,3.7735849056603765,530.0,1808,2017.0,7.500529485395295,7.609862200913554
Inner Melbourne,Collingwood-Abbotsford,2023Q4,580,5.454545454545445,550.0,1756,1808.0,7.471363088187097,7.500529485395295
Inner Melbourne,Collingwood-Abbotsford,2024Q1,600,3.4482758620689724,580.0,1749,1756.0,7.4673710669175595,7.471363088187097
Inner Melbourne,Collingwood-Abbotsford,2024Q2,610,1.6666666666666607,600.0,1754,1749.0,7.470224135899966,7.4673710669175595
Inner Melbourne,Collingwood-Abbotsford,2024Q3,625,2.4590163934426146,610.0,1734,1754.0,7.45876269238096,7.470224135899966
Inner Melbourne,Collingwood-Abbotsford,2024Q4,627,0.32000000000000917,625.0,1737,1734.0,7.460490305825338,7.45876269238096
Inner Melbourne,Collingwood-Abbotsford,2025Q1,630,0.4784688995215225,627.0,1737,1737.0,7.460490305825338,7.460490305825338
Inner Melbourne,Collingwood-Abbotsford,2025Q2,635,0.7936507936507908,630.0,1705,1737.0,7.441906728051625,7.460490305825338
Inner Melbourne,Collingwood-Abbotsford,2025Q3,650,2.3622047244094446,635.0,1646,1705.0,7.4067107301776405,7.441906728051625
North Western Melbourne,Craigieburn,2018Q1,360,,,1932,,7.566828479208331,
North Western Melbourne,Craigieburn,2018Q2,370,2.777777777777768,360.0,1993,1932.0,7.597897950521784,7.566828479208331
North Western Melbourne,Craigieburn,2018Q3,380,2.7027027027026973,370.0,2031,1993.0,7.616775808698373,7.597897950521784
North Western Melbourne,Craigieburn,2018Q4,380,0.0,380.0,2059,2031.0,7.630461261783627,7.616775808698373
North Western Melbourne,Craigieburn,2019Q1,380,0.0,380.0,2209,2059.0,7.700747794511798,7.630461261783627
North Western Melbourne,Craigieburn,2019Q2,383,0.7894736842105177,380.0,2310,2209.0,7.745435610274381,7.700747794511798
North Western Melbourne,Craigieburn,2019Q3,390,1.8276762402088753,383.0,2424,2310.0,7.793586803371584,7.745435610274381
North Western Melbourne,Craigieburn,2019Q4,390,0.0,390.0,2535,2424.0,7.8383433155571165,7.793586803371584
North Western Melbourne,Craigieburn,2020Q1,390,0.0,390.0,2554,2535.0,7.845807502637805,7.8383433155571165
North Western Melbourne,Craigieburn,2020Q2,390,0.0,390.0,2584,2554.0,7.85748078694253,7.845807502637805
North Western Melbourne,Craigieburn,2020Q3,390,0.0,390.0,2597,2584.0,7.862497197230545,7.85748078694253
North Western Melbourne,Craigieburn,2020Q4,390,0.0,390.0,2614,2597.0,7.869019376499023,7.862497197230545
North Western Melbourne,Craigieburn,2021Q1,390,0.0,390.0,2669,2614.0,7.8898337513942955,7.869019376499023
North Western Melbourne,Craigieburn,2021Q2,390,0.0,390.0,2701,2669.0,7.9017475185201445,7.8898337513942955
North Western Melbourne,Craigieburn,2021Q3,390,0.0,390.0,2723,2701.0,7.909856667269403,7.9017475185201445
North Western Melbourne,Craigieburn,2021Q4,390,0.0,390.0,2776,2723.0,7.9291264873067995,7.909856667269403
North Western Melbourne,Craigieburn,2022Q1,400,2.564102564102555,390.0,2728,2776.0,7.911690520708339,7.9291264873067995
North Western Melbourne,Craigieburn,2022Q2,400,0.0,400.0,2764,2728.0,7.9247959139564355,7.911690520708339
North Western Melbourne,Craigieburn,2022Q3,410,2.499999999999991,400.0,2780,2764.0,7.930565854233965,7.9247959139564355
North Western Melbourne,Craigieburn,2022Q4,420,2.4390243902439046,410.0,2752,2780.0,7.920446505142607,7.930565854233965
North Western Melbourne,Craigieburn,2023Q1,425,1.1904761904761862,420.0,2781,2752.0,7.930925372483388,7.920446505142607
North Western Melbourne,Craigieburn,2023Q2,430,1.17647058823529,425.0,2673,2781.0,7.891330757661889,7.930925372483388
North Western Melbourne,Craigieburn,2023Q3,450,4.651162790697683,430.0,2578,2673.0,7.8551570058813445,7.891330757661889
North Western Melbourne,Craigieburn,2023Q4,460,2.2222222222222143,450.0,2571,2578.0,7.85243908535751,7.8551570058813445
North Western Melbourne,Craigieburn,2024Q1,480,4.347826086956519,460.0,2519,2571.0,7.832014180505469,7.85243908535751
North Western Melbourne,Craigieburn,2024Q2,500,4.166666666666674,480.0,2575,2519.0,7.853993087224244,7.832014180505469
North Western Melbourne,Craigieburn,2024Q3,506,1.200000000000001,500.0,2719,2575.0,7.908387159290043,7.853993087224244
North Western Melbourne,Craigieburn,2024Q4,520,2.7667984189723382,506.0,2803,2719.0,7.938802248154481,7.908387159290043
North Western Melbourne,Craigieburn,2025Q1,525,0.9615384615384581,520.0,2982,2803.0,8.000684784514748,7.938802248154481
North Western Melbourne,Craigieburn,2025Q2,525,0.0,525.0,3165,2982.0,8.060224240440958,8.000684784514748
North Western Melbourne,Craigieburn,2025Q3,520,-0.952380952380949,525.0,3259,3165.0,8.089482474360754,8.060224240440958
South Eastern Melbourne,Cranbourne,2018Q1,380,,,3330,,8.11102783819368,
South Eastern Melbourne,Cranbourne,2018Q2,380,0.0,380.0,3511,3330.0,8.163940954755008,8.11102783819368
South Eastern Melbourne,Cranbourne,2018Q3,380,0.0,380.0,3660,3511.0,8.205491613120236,8.163940954755008
South Eastern Melbourne,Cranbourne,2018Q4,380,0.0,380.0,3805,3660.0,8.244334047856094,8.205491613120236
South Eastern Melbourne,Cranbourne,2019Q1,385,1.3157894736842035,380.0,3904,3805.0,8.270013062273787,8.244334047856094
South Eastern Melbourne,Cranbourne,2019Q2,385,0.0,385.0,3963,3904.0,8.285008895449879,8.270013062273787
South Eastern Melbourne,Cranbourne,2019Q3,385,0.0,385.0,4081,3963.0,8.31434234336979,8.285008895449879
South Eastern Melbourne,Cranbourne,2019Q4,385,0.0,385.0,4180,4081.0,8.338305731356565,8.31434234336979
South Eastern Melbourne,Cranbourne,2020Q1,388,0.7792207792207684,385.0,4278,4180.0,8.361474616416817,8.338305731356565
South Eastern Melbourne,Cranbourne,2020Q2,390,0.5154639175257714,388.0,4150,4278.0,8.33110454805304,8.361474616416817
South Eastern Melbourne,Cranbourne,2020Q3,390,0.0,390.0,3927,4150.0,8.275885669474356,8.33110454805304
South Eastern Melbourne,Cranbourne,2020Q4,395,1.2820512820512775,390.0,3762,3927.0,8.232971790593437,8.275885669474356
South Eastern Melbourne,Cranbourne,2021Q1,395,0.0,395.0,3580,3762.0,8.183397369998433,8.232971790593437
South Eastern Melbourne,Cranbourne,2021Q2,400,1.2658227848101333,395.0,3531,3580.0,8.16961956172385,8.183397369998433
South Eastern Melbourne,Cranbourne,2021Q3,400,0.0,400.0,3479,3531.0,8.15478757276852,8.16961956172385
South Eastern Melbourne,Cranbourne,2021Q4,410,2.499999999999991,400.0,3526,3479.0,8.168202930236053,8.15478757276852
South Eastern Melbourne,Cranbourne,2022Q1,420,2.4390243902439046,410.0,3590,3526.0,8.186185994226083,8.168202930236053
South Eastern Melbourne,Cranbourne,2022Q2,430,2.3809523809523725,420.0,3573,3590.0,8.181440695719374,8.186185994226083
South Eastern Melbourne,Cranbourne,2022Q3,440,2.3255813953488413,430.0,3670,3573.0,8.208219383496834,8.181440695719374
South Eastern Melbourne,Cranbourne,2022Q4,450,2.2727272727272707,440.0,3724,3670.0,8.22282213081366,8.208219383496834
South Eastern Melbourne,Cranbourne,2023Q1,460,2.2222222222222143,450.0,3842,3724.0,8.254008590564844,8.22282213081366
South Eastern Melbourne,Cranbourne,2023Q2,480,4.347826086956519,460.0,4057,3842.0,8.30844552038576,8.254008590564844
South Eastern Melbourne,Cranbourne,2023Q3,490,2.083333333333326,480.0,4228,4057.0,8.34972083747249,8.30844552038576
South Eastern Melbourne,Cranbourne,2023Q4,500,2.0408163265306145,490.0,4285,4228.0,8.363109176033522,8.34972083747249
South Eastern Melbourne,Cranbourne,2024Q1,525,5.000000000000004,500.0,4327,4285.0,8.372860820526318,8.363109176033522
South Eastern Melbourne,Cranbourne,2024Q2,550,4.761904761904767,525.0,4404,4327.0,8.39049553837028,8.372860820526318
South Eastern Melbourne,Cranbourne,2024Q3,560,1.8181818181818077,550.0,4512,4404.0,8.414717399827001,8.39049553837028
South Eastern Melbourne,Cranbourne,2024Q4,575,2.678571428571419,560.0,4700,4512.0,8.45553053102413,8.414717399827001
South Eastern Melbourne,Cranbourne,2025Q1,580,0.8695652173912993,575.0,4934,4700.0,8.504107951867582,8.45553053102413
South Eastern Melbourne,Cranbourne,2025Q2,580,0.0,580.0,5132,4934.0,8.543445562560303,8.504107951867582
